CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,ProductDiversity,Country,AvgItemsPerOrder,SpendingVariability,CustomerLifetimeDays
13468,2,37,5704.97,4,4,4,4.0,Champions,184,United Kingdom,8.572847682119205,13.474436184860537,371
13470,99,2,165.0,2,2,1,1.7,Needs Attention,7,United Kingdom,10.0,0.0,15
13471,1,4,2531.58,4,3,4,3.7,Champions,214,United Kingdom,6.115384615384615,7.94492869353476,46
13473,61,2,422.64,2,2,2,2.0,Needs Attention,21,United Kingdom,12.666666666666666,11.31836895114688,272
13474,236,1,229.59,1,1,1,1.0,At Risk,59,United Kingdom,2.0625,2.745847220681697,0
13475,191,4,1431.78,1,3,3,2.1999999999999997,Needs Attention,64,United Kingdom,11.767441860465116,8.627178417180236,107
13476,179,2,1238.47,1,2,3,1.9,Needs Attention,56,United Kingdom,7.189655172413793,20.351765905415792,102
13477,38,6,1454.58,3,4,3,3.3000000000000003,Loyal,57,United Kingdom,12.924050632911392,10.516214612803324,253
13479,201,2,300.95,1,2,1,1.3,At Risk,14,United Kingdom,8.933333333333334,8.646912468511244,33
13481,46,5,1804.56,3,4,4,3.6000000000000005,Champions,98,United Kingdom,10.477064220183486,6.326044260332845,211
13482,232,1,184.64,1,1,1,1.0,At Risk,11,United Kingdom,10.545454545454545,3.86947894072668,0
13483,66,1,140.34,2,1,1,1.4000000000000001,At Risk,10,United Kingdom,16.0,6.5758619206914615,0
13484,241,1,313.8,1,1,2,1.2999999999999998,At Risk,8,United Kingdom,5.5,24.321815604220717,0
13485,233,1,454.24,1,1,2,1.2999999999999998,At Risk,23,United Kingdom,12.043478260869565,12.885425338963707,0
13486,78,3,1122.41,2,3,3,2.5999999999999996,Loyal,69,United Kingdom,9.695652173913043,5.601415391706979,76
13487,58,3,575.4,2,3,2,2.3,Needs Attention,26,United Kingdom,7.794117647058823,4.476728298287098,295
13488,17,13,8968.31,4,4,4,4.0,Champions,271,United Kingdom,10.706161137440759,17.212658639709744,350
13489,105,4,449.52,2,3,2,2.3,Needs Attention,11,United Kingdom,40.0,41.07215243318161,189
13491,52,10,1215.82,2,4,3,2.9,Loyal,73,United Kingdom,10.5,5.496601770729965,320
13492,136,3,1269.84,2,3,3,2.5999999999999996,Loyal,38,Switzerland,8.16,14.51249784264077,78
13493,275,2,618.63,1,2,2,1.6,Needs Attention,6,Switzerland,47.5,47.671480374238726,11
13494,312,1,316.26000000000005,1,1,2,1.2999999999999998,At Risk,18,United Kingdom,9.0,5.548250386648136,0
13495,8,5,2044.8700000000001,4,4,4,4.0,Champions,34,United Kingdom,17.270833333333332,33.95494210822182,360
13496,11,2,653.33,4,2,2,2.8000000000000003,Loyal,28,United Kingdom,9.742857142857142,12.164894511971529,349
13497,283,2,348.05,1,2,2,1.6,Needs Attention,19,United Kingdom,8.578947368421053,6.0771934889185815,85
13499,18,5,1159.11,4,4,3,3.6999999999999997,Champions,31,United Kingdom,32.5,17.988382366800415,252
13500,23,3,1166.77,3,3,3,3.0,Loyal,60,United Kingdom,9.36923076923077,5.651786213565243,99
13501,288,1,1340.32,1,1,3,1.5999999999999999,Needs Attention,52,Switzerland,10.76923076923077,23.717021227962036,0
13502,17,3,292.0,4,3,1,2.8,Loyal,17,United Kingdom,14.666666666666666,12.011159299269092,307
13503,71,1,216.85,2,1,1,1.4000000000000001,At Risk,17,United Kingdom,14.588235294117647,4.023286993901146,0
13504,64,1,295.93,2,1,1,1.4000000000000001,At Risk,22,United Kingdom,8.090909090909092,5.436369845730431,0
13505,73,4,4393.63,2,3,4,2.9,Loyal,182,Switzerland,11.56279069767442,27.056715244657322,159
13506,316,2,458.52,1,2,2,1.6,Needs Attention,26,United Kingdom,12.461538461538462,4.771560944403189,53
13507,3,4,2479.16,4,3,4,3.7,Champions,146,United Kingdom,9.858024691358025,5.936384214452393,142
13508,244,1,110.97,1,1,1,1.0,At Risk,12,United Kingdom,2.0,5.735378445149973,0
13509,9,7,979.72,4,4,3,3.6999999999999997,Champions,27,United Kingdom,25.136363636363637,19.246494950112172,275
13510,1,4,1791.56,4,3,4,3.7,Champions,86,United Kingdom,12.052173913043479,5.817023889069968,182
13512,261,1,251.21,1,1,1,1.0,At Risk,15,United Kingdom,9.533333333333333,5.433243528325898,0
13513,127,1,205.1,2,1,1,1.4000000000000001,At Risk,10,United Kingdom,10.9,14.423453123298874,0
13514,74,1,152.20000000000002,2,1,1,1.4000000000000001,At Risk,4,United Kingdom,10.0,3.128897569432401,0
13515,73,4,891.12,2,3,3,2.5999999999999996,Loyal,50,United Kingdom,11.542372881355933,5.261744137970395,175
13516,21,3,1389.41,3,3,3,3.0,Loyal,43,United Kingdom,22.386363636363637,43.73448265012882,217
13517,60,3,2128.42,2,3,4,2.9,Loyal,125,United Kingdom,9.709219858156029,4.869670655164164,120
13518,86,1,659.4399999999999,2,1,2,1.7000000000000002,Needs Attention,36,United Kingdom,10.31578947368421,5.351401140622151,0
13519,78,1,122.75,2,1,1,1.4000000000000001,At Risk,8,United Kingdom,2.875,4.432464446719067,0
13520,59,6,3624.35,2,4,4,3.2,Loyal,49,Switzerland,17.731182795698924,39.452617837488916,312
13521,1,3,1093.65,4,3,3,3.4,Loyal,313,United Kingdom,1.688073394495413,2.392881658052097,8
13522,30,1,125.80000000000001,3,1,1,1.8000000000000003,Needs Attention,5,United Kingdom,8.8,9.370325501283295,0
13523,33,5,3964.88,3,4,4,3.6000000000000005,Champions,157,United Kingdom,10.186046511627907,22.132346065513733,333
13524,41,5,680.1800000000001,3,4,3,3.3000000000000003,Loyal,17,United Kingdom,12.0,12.082589201961717,179
13525,15,2,628.78,4,2,2,2.8000000000000003,Loyal,5,United Kingdom,65.66666666666667,98.95851285597752,233
13527,34,7,2287.51,3,4,4,3.6000000000000005,Champions,153,United Kingdom,7.5874439461883405,6.7777333203172025,293
13529,79,2,307.76,2,2,2,2.0,Needs Attention,15,United Kingdom,4.933333333333334,12.54361560240716,125
13531,205,2,483.8,1,2,2,1.6,Needs Attention,17,United Kingdom,7.909090909090909,9.640744838390912,161
13532,34,1,210.31,3,1,1,1.8000000000000003,Needs Attention,66,United Kingdom,1.9545454545454546,3.843936080643719,0
13533,183,3,270.79,1,3,1,1.5999999999999999,Needs Attention,61,United Kingdom,2.6842105263157894,2.1821353576939826,84
13534,2,25,5870.08,4,4,4,4.0,Champions,119,United Kingdom,10.003378378378379,8.677351673521384,355
13536,1,7,3448.29,4,4,4,4.0,Champions,91,United Kingdom,11.932960893854748,16.026611569921972,74
13538,43,7,1280.85,3,4,3,3.3000000000000003,Loyal,10,United Kingdom,7.0,16.221633703175524,272
13539,86,3,631.34,2,3,2,2.3,Needs Attention,35,United Kingdom,8.64864864864865,5.50505679355811,223
13544,40,2,291.41,3,2,1,2.1,Needs Attention,76,United Kingdom,1.4597701149425288,2.602321373377908,200
13546,12,3,626.99,4,3,2,3.1,Loyal,72,United Kingdom,3.663265306122449,5.483524761905703,188
13548,96,2,682.41,2,2,3,2.3,Needs Attention,114,United Kingdom,3.556451612903226,6.958051746031058,147
13549,26,7,918.2,3,4,3,3.3000000000000003,Loyal,37,United Kingdom,8.980392156862745,6.730377724446488,216
13551,319,1,91.80000000000001,1,1,1,1.0,At Risk,4,United Kingdom,3.0,10.2,0
13552,66,12,3740.07,2,4,4,3.2,Loyal,82,United Kingdom,13.0,21.41185165949636,249
13555,74,4,4149.28,2,3,4,2.9,Loyal,128,United Kingdom,19.558823529411764,22.997588915964915,128
13557,28,2,584.06,3,2,2,2.4000000000000004,Needs Attention,31,United Kingdom,16.058823529411764,10.118071882015153,252
13558,6,4,605.06,4,3,2,3.1,Loyal,123,United Kingdom,1.9657142857142857,2.871058811572377,62
13560,7,1,174.37,4,1,1,2.2,Needs Attention,32,United Kingdom,1.9393939393939394,2.835004342362128,0
13561,216,1,141.85999999999999,1,1,1,1.0,At Risk,14,United Kingdom,5.928571428571429,20.793141409376545,0
13562,82,3,1799.33,2,3,4,2.9,Loyal,50,United Kingdom,9.231707317073171,9.020184182651102,163
13563,84,2,777.53,2,2,3,2.3,Needs Attention,49,United Kingdom,4.26530612244898,28.898367959943677,55
13564,144,3,1749.02,1,3,4,2.5,Needs Attention,68,United Kingdom,7.963855421686747,59.748055399387084,223
13565,19,2,240.22,3,2,1,2.1,Needs Attention,35,United Kingdom,4.526315789473684,5.714163307467655,315
13566,41,2,874.71,3,2,3,2.7,Loyal,134,United Kingdom,3.2670454545454546,5.221501863548357,41
13568,173,1,192.85,1,1,1,1.0,At Risk,41,United Kingdom,1.5909090909090908,2.775996430821255,0
13569,17,2,373.75,4,2,2,2.8000000000000003,Loyal,73,United Kingdom,1.9294117647058824,3.232635598573595,350
13570,243,1,239.49,1,1,1,1.0,At Risk,27,United Kingdom,5.962962962962963,10.635411821616717,0
13571,13,12,2092.32,4,4,4,4.0,Champions,157,United Kingdom,5.158357771260997,3.9081890220119933,240
13572,206,1,1384.25,1,1,3,1.5999999999999999,Needs Attention,32,United Kingdom,16.181818181818183,31.117735345463416,0
13573,50,2,294.4,3,2,1,2.1,Needs Attention,24,United Kingdom,11.653846153846153,9.347157330110912,202
13575,23,5,732.0699999999999,3,4,3,3.3000000000000003,Loyal,41,United Kingdom,9.76086956521739,5.52703444957269,152
13576,10,18,6717.34,4,4,4,4.0,Champions,78,United Kingdom,21.0,73.67862357985675,362
13577,25,4,1687.6000000000001,3,3,4,3.3,Loyal,61,United Kingdom,9.53012048192771,12.641355461763865,216
13579,15,2,467.04,4,2,2,2.8000000000000003,Loyal,19,United Kingdom,7.6521739130434785,10.410900641823119,354
13581,309,1,118.0,1,1,1,1.0,At Risk,10,United Kingdom,3.0,9.47874815925957,0
13583,156,1,781.03,1,1,3,1.5999999999999999,Needs Attention,53,United Kingdom,13.679245283018869,6.454497267659915,0
13584,307,1,142.4,1,1,1,1.0,At Risk,24,United Kingdom,1.5416666666666667,6.216102278456483,0
13587,64,1,712.4,2,1,3,2.0,Needs Attention,8,United Kingdom,22.5,101.35858551273719,0
13588,16,9,2478.95,4,4,4,4.0,Champions,131,United Kingdom,14.977011494252874,8.101884160184808,239
13589,15,2,379.65,4,2,2,2.8000000000000003,Loyal,21,United Kingdom,5.428571428571429,6.954307503780866,164
13590,11,6,1981.92,4,4,4,4.0,Champions,70,United Kingdom,21.24137931034483,18.43622456640815,291
13591,65,3,1117.13,2,3,3,2.5999999999999996,Loyal,56,United Kingdom,8.362068965517242,9.384474914412515,202
13592,36,4,247.95999999999998,3,3,1,2.4,Needs Attention,15,United Kingdom,5.25,5.559059272934585,228
13593,108,5,2037.0800000000002,2,4,4,3.2,Loyal,77,United Kingdom,5.7109375,9.603729749343493,227
13594,53,1,396.97,2,1,2,1.7000000000000002,Needs Attention,26,United Kingdom,13.807692307692308,7.991678681844395,0
13596,6,2,697.04,4,2,3,3.1,Loyal,133,United Kingdom,2.4457831325301207,4.863464811679346,7
13598,47,1,180.17000000000002,3,1,1,1.8000000000000003,Needs Attention,33,United Kingdom,1.45,4.315096271618203,0
13599,1,21,5153.67,4,4,4,4.0,Champions,171,United Kingdom,13.336032388663968,20.80677891157492,365
13600,312,1,219.52,1,1,1,1.0,At Risk,19,United Kingdom,17.05263157894737,9.925306158460868,0
13601,45,2,693.32,3,2,3,2.7,Loyal,90,United Kingdom,5.5353535353535355,6.472048193023759,166
13602,65,1,428.89,2,1,2,1.7000000000000002,Needs Attention,23,United Kingdom,11.608695652173912,6.7087176781688695,0
13603,26,1,164.34,3,1,1,1.8000000000000003,Needs Attention,27,United Kingdom,6.074074074074074,5.017181249696655,0
13606,29,3,280.53999999999996,3,3,1,2.4,Needs Attention,40,United Kingdom,6.488372093023256,7.525876703417268,282
13607,40,1,678.01,3,1,3,2.4000000000000004,Needs Attention,93,United Kingdom,2.9591836734693877,5.473723049700855,0
13610,12,7,1131.88,4,4,3,3.6999999999999997,Champions,165,United Kingdom,2.2831858407079646,4.518543207255065,273
13611,89,3,1171.8,2,3,3,2.5999999999999996,Loyal,67,United Kingdom,10.35135135135135,10.69422059296877,270
13614,24,4,1610.46,3,3,3,3.0,Loyal,171,United Kingdom,2.8358208955223883,7.416536352144886,306
13615,319,1,417.69,1,1,2,1.2999999999999998,At Risk,23,United Kingdom,8.217391304347826,6.564035952384,0
13617,40,3,544.18,3,3,2,2.7,Loyal,31,United Kingdom,6.818181818181818,10.271177071568669,140
13618,174,1,177.34,1,1,1,1.0,At Risk,13,United Kingdom,18.923076923076923,8.221295362404724,0
13621,117,1,213.85,2,1,1,1.4000000000000001,At Risk,19,United Kingdom,18.05263157894737,4.990491367948376,0
13623,31,5,747.78,3,4,3,3.3000000000000003,Loyal,75,United Kingdom,3.6296296296296298,15.36066731225495,266
13626,253,1,257.23,1,1,1,1.0,At Risk,19,United Kingdom,11.0,4.1218203410600776,0
13627,59,5,1638.47,2,4,3,2.9,Loyal,84,United Kingdom,13.793478260869565,20.73014364989644,298
13629,23,11,7792.36,3,4,4,3.6000000000000005,Champions,28,United Kingdom,74.10169491525424,101.78790950180723,315
13630,5,7,2031.78,4,4,4,4.0,Champions,51,United Kingdom,19.591549295774648,35.62749167000361,280
13631,100,11,3070.42,2,4,4,3.2,Loyal,6,United Kingdom,42.45454545454545,278.19120494561093,167
13632,25,5,2121.27,3,4,4,3.6000000000000005,Champions,121,United Kingdom,7.102739726027397,10.414370514896229,218
13634,33,5,1575.16,3,4,3,3.3000000000000003,Loyal,156,United Kingdom,3.74468085106383,7.668906029876322,293
13635,68,1,1071.03,2,1,3,2.0,Needs Attention,62,United Kingdom,10.919354838709678,7.497878108087916,0
13636,37,5,949.12,3,4,3,3.3000000000000003,Loyal,57,United Kingdom,9.396825396825397,5.519100799071561,248
13637,52,3,810.5,2,3,3,2.5999999999999996,Loyal,79,United Kingdom,4.0495049504950495,6.227736923483426,174
13638,16,1,122.64,4,1,1,2.2,Needs Attention,8,United Kingdom,11.625,5.044793638707421,0
13639,74,1,1033.34,2,1,3,2.0,Needs Attention,39,United Kingdom,20.0,38.97632217128754,0
13642,216,1,354.8,1,1,2,1.2999999999999998,At Risk,57,United Kingdom,2.621212121212121,5.458320130591338,0
13643,31,3,519.44,3,3,2,2.7,Loyal,24,United Kingdom,9.75,7.326884899330844,154
13644,16,4,2624.26,4,3,4,3.7,Champions,144,United Kingdom,14.157534246575343,7.968597416722522,89
13645,120,1,252.1,2,1,1,1.4000000000000001,At Risk,5,United Kingdom,31.6,27.270350199438216,0
13647,10,4,1678.1200000000001,4,3,4,3.7,Champions,65,United Kingdom,11.329113924050633,21.867062596854097,225
13649,257,2,346.6,1,2,2,1.6,Needs Attention,23,United Kingdom,6.043478260869565,16.55594331028228,109
13650,17,6,1836.34,4,4,4,4.0,Champions,79,United Kingdom,9.604166666666666,9.810299741025853,250
13651,35,2,94.2,3,2,1,2.1,Needs Attention,6,United Kingdom,5.5,1.5257784898208515,4
13652,46,3,1095.08,3,3,3,3.0,Loyal,48,United Kingdom,9.174603174603174,4.368632857839509,322
13654,43,6,2707.33,3,4,4,3.6000000000000005,Champions,157,United Kingdom,13.144578313253012,8.34172295195836,230
13655,114,2,932.97,2,2,3,2.3,Needs Attention,52,United Kingdom,10.803571428571429,6.546564259510182,127
13656,165,2,379.65,1,2,2,1.6,Needs Attention,49,United Kingdom,10.0,6.762295277120483,172
13657,11,2,382.14,4,2,2,2.8000000000000003,Loyal,16,United Kingdom,13.0625,17.675820348713664,190
13658,10,5,2639.17,4,4,4,4.0,Champions,91,United Kingdom,9.435185185185185,19.86782317745609,194
13659,206,2,1573.2,1,2,3,1.9,Needs Attention,92,United Kingdom,8.596153846153847,12.17453446624361,115
13662,86,3,897.76,2,3,3,2.5999999999999996,Loyal,50,United Kingdom,10.245283018867925,7.340771721215002,173
13663,179,1,189.47,1,1,1,1.0,At Risk,13,United Kingdom,7.0,4.133603382410668,0
13666,60,3,84.65,2,3,1,2.0,Needs Attention,12,United Kingdom,3.4166666666666665,5.9026749842505275,227
13667,149,1,305.02,1,1,1,1.0,At Risk,82,United Kingdom,1.7701149425287357,3.2056902386915254,0
13668,3,21,6363.59,4,4,4,4.0,Champions,284,United Kingdom,7.961702127659574,18.671035320192303,359
13669,51,2,218.55,3,2,1,2.1,Needs Attention,9,United Kingdom,26.333333333333332,11.622929923216434,98
13670,75,1,349.7,2,1,2,1.7000000000000002,Needs Attention,25,United Kingdom,11.28,7.292715543609252,0
13672,301,2,186.39000000000001,1,2,1,1.3,At Risk,4,United Kingdom,9.5,14.239376039700616,30
13673,19,2,396.92,3,2,2,2.4000000000000004,Needs Attention,47,United Kingdom,1.8307692307692307,7.901481947783835,13
13675,151,2,486.82000000000005,1,2,2,1.6,Needs Attention,25,United Kingdom,13.2,7.931443500397643,133
13678,152,1,232.6,1,1,1,1.0,At Risk,16,United Kingdom,57.75,4.252057541159731,0
13680,1,4,3722.42,4,3,4,3.7,Champions,164,United Kingdom,9.928205128205128,36.99036469786559,337
13681,18,4,827.83,4,3,3,3.4,Loyal,37,United Kingdom,6.315789473684211,8.479049882195639,137
13682,187,1,59.5,1,1,1,1.0,At Risk,3,United Kingdom,3.3333333333333335,4.907477288111819,0
13684,286,1,67.23,1,1,1,1.0,At Risk,29,United Kingdom,1.3,1.4998214836301755,0
13685,3,7,3119.44,4,4,4,4.0,Champions,29,United Kingdom,129.64102564102564,205.96804414628667,57
13686,183,1,72.0,1,1,1,1.0,At Risk,8,United Kingdom,8.75,0.9258200997725516,0
13689,63,1,910.0,2,1,3,2.0,Needs Attention,6,United Kingdom,85.33333333333333,66.95271963607352,0
13690,59,1,172.25,2,1,1,1.4000000000000001,At Risk,9,United Kingdom,7.444444444444445,11.474013513636415,0
13692,25,3,1488.32,3,3,3,3.0,Loyal,48,United Kingdom,23.132075471698112,31.701370353553777,211
13694,4,50,65039.62,4,4,4,4.0,Champions,366,United Kingdom,111.46478873239437,95.0682584568168,369
13695,31,15,2504.13,3,4,4,3.6000000000000005,Champions,46,United Kingdom,17.81111111111111,22.514349304537795,228
13697,39,1,151.29999999999998,3,1,1,1.8000000000000003,Needs Attention,12,United Kingdom,14.75,3.9591868617256,0
13699,155,1,308.58000000000004,1,1,2,1.2999999999999998,At Risk,14,United Kingdom,4.714285714285714,8.181575790615303,0
13700,26,10,2265.12,3,4,4,3.6000000000000005,Champions,139,United Kingdom,11.695431472081218,13.654171611001484,300
13703,318,1,99.5,1,1,1,1.0,At Risk,1,United Kingdom,10.0,0.0,0
13704,5,9,2308.06,4,4,4,4.0,Champions,111,United Kingdom,11.425373134328359,8.17567972826662,83
13705,8,3,711.86,4,3,3,3.4,Loyal,25,United Kingdom,12.964285714285714,29.773129348742152,366
13706,303,1,330.79,1,1,2,1.2999999999999998,At Risk,20,United Kingdom,9.45,8.738638021664714,0
13707,267,2,806.41,1,2,3,1.9,Needs Attention,48,United Kingdom,7.3125,9.247096264091551,48
13708,271,1,296.88,1,1,1,1.0,At Risk,49,United Kingdom,6.0,3.7070973265123888,0
13709,4,13,6328.05,4,4,4,4.0,Champions,244,United Kingdom,10.464285714285714,16.782652595373403,311
13710,32,1,180.48,3,1,1,1.8000000000000003,Needs Attention,8,United Kingdom,22.0,18.76807014966795,0
13711,219,2,252.06,1,2,1,1.3,At Risk,11,United Kingdom,10.76923076923077,7.015769691129716,0
13712,247,1,228.84,1,1,1,1.0,At Risk,10,United Kingdom,35.2,11.162193332853539,0
13715,281,5,1079.34,1,4,3,2.5,Needs Attention,89,United Kingdom,5.3619047619047615,7.01014207973148,91
13716,269,1,138.28,1,1,1,1.0,At Risk,21,United Kingdom,6.571428571428571,5.088206578989908,0
13717,32,6,1445.01,3,4,3,3.3000000000000003,Loyal,92,United Kingdom,19.205882352941178,6.8234898828760855,266
13718,246,2,306.55,1,2,1,1.3,At Risk,9,United Kingdom,14.416666666666666,27.903807644488346,49
13719,15,5,1041.68,4,4,3,3.6999999999999997,Champions,56,United Kingdom,10.15,6.774949738175351,219
13720,117,4,799.9,2,3,3,2.5999999999999996,Loyal,42,United Kingdom,11.651162790697674,10.435915283109326,138
13721,36,1,524.14,3,1,2,2.1,Needs Attention,28,United Kingdom,11.285714285714286,7.374808436217139,0
13722,132,3,2375.41,2,3,4,2.9,Loyal,75,United Kingdom,16.48235294117647,18.933036961127726,151
13723,217,1,199.85000000000002,1,1,1,1.0,At Risk,6,United Kingdom,7.166666666666667,12.370425080273783,0
13725,50,8,1980.56,3,4,4,3.6000000000000005,Champions,95,United Kingdom,7.75,15.755503665167037,258
13726,39,2,1079.6599999999999,3,2,3,2.7,Loyal,39,United Kingdom,25.095238095238095,38.76599301452058,61
13727,29,2,333.48,3,2,2,2.4000000000000004,Needs Attention,19,United Kingdom,8.1,8.885206155236505,4
13728,37,6,1016.14,3,4,3,3.3000000000000003,Loyal,38,United Kingdom,7.26984126984127,3.155128084710156,273
13730,136,2,752.6,2,2,3,2.3,Needs Attention,38,United Kingdom,11.348837209302326,8.672115092478139,25
13731,219,2,610.59,1,2,2,1.6,Needs Attention,36,United Kingdom,7.315789473684211,3.5273087936480407,27
13732,28,1,491.86,3,1,2,2.1,Needs Attention,33,United Kingdom,15.090909090909092,5.4922508598547966,0
13735,25,4,2885.2400000000002,3,3,4,3.3,Loyal,158,United Kingdom,5.76530612244898,12.191007641517645,209
13736,5,2,731.9,4,2,3,3.1,Loyal,166,United Kingdom,2.602094240837696,4.00207616069859,255
13737,200,1,339.59999999999997,1,1,2,1.2999999999999998,At Risk,29,United Kingdom,4.166666666666667,15.018624070317399,0
13739,18,1,216.9,4,1,1,2.2,Needs Attention,3,United Kingdom,18.0,26.83113862660323,0
13740,241,1,350.75,1,1,2,1.2999999999999998,At Risk,23,United Kingdom,18.47826086956522,7.079542229679698,0
13741,72,3,668.4300000000001,2,3,2,2.3,Needs Attention,34,United Kingdom,6.411764705882353,7.170288648639804,145
13742,17,12,3131.02,4,4,4,4.0,Champions,200,United Kingdom,3.501557632398754,9.769023088855503,303
13743,3,7,1341.6,4,4,3,3.6999999999999997,Champions,8,United Kingdom,43.31707317073171,15.07004698392016,256
13744,95,2,1156.36,2,2,3,2.3,Needs Attention,54,United Kingdom,17.34722222222222,10.951461525575748,197
